Broker,Exchange,OrderType,Quarter,Rebate,MarketCenter,MktShare,Rebate_Dummy,Obs_id
Boenning Scattergood,NASDAQ,Total,2016Q2,1.0,VRTU,0.1821,1,Boenning Scattergood-VRTU-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q3,1.0,CDRG,0.3084,1,Boenning Scattergood-CDRG-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q3,1.0,CFCO,0.0579,1,Boenning Scattergood-CFCO-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q3,1.0,SGMA,0.1619,1,Boenning Scattergood-SGMA-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q3,1.0,UBSS,0.1091,1,Boenning Scattergood-UBSS-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q3,1.0,VRTU,0.2336,1,Boenning Scattergood-VRTU-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q4,1.0,CDRG,0.2415,1,Boenning Scattergood-CDRG-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q4,1.0,G1ES,0.0711,1,Boenning Scattergood-G1ES-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q4,1.0,SGMA,0.0955,1,Boenning Scattergood-SGMA-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q4,1.0,UBSS,0.1618,1,Boenning Scattergood-UBSS-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2016Q4,1.0,VRTU,0.2463,1,Boenning Scattergood-VRTU-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q1,1.0,CDRG,0.2099,1,Boenning Scattergood-CDRG-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q1,1.0,G1ES,0.046,1,Boenning Scattergood-G1ES-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q1,1.0,SGMA,0.1375,1,Boenning Scattergood-SGMA-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q1,1.0,UBSS,0.1223,1,Boenning Scattergood-UBSS-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q1,1.0,VRTU,0.2065,1,Boenning Scattergood-VRTU-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q2,1.0,BNYC,0.0562,1,Boenning Scattergood-BNYC-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q2,1.0,CDRG,0.2168,1,Boenning Scattergood-CDRG-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q2,1.0,G1ES,0.0679,1,Boenning Scattergood-G1ES-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q2,1.0,SGMA,0.1631,1,Boenning Scattergood-SGMA-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q2,1.0,UBSS,0.1499,1,Boenning Scattergood-UBSS-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q2,1.0,VRTU,0.2219,1,Boenning Scattergood-VRTU-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q3,1.0,BNYC,0.0402,1,Boenning Scattergood-BNYC-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q3,1.0,CDRG,0.2196,1,Boenning Scattergood-CDRG-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q3,1.0,G1ES,0.0587,1,Boenning Scattergood-G1ES-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q3,1.0,GSES,0.1591,1,Boenning Scattergood-GSES-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q3,1.0,UBSS,0.1979,1,Boenning Scattergood-UBSS-NASDAQ-Total
Boenning Scattergood,NASDAQ,Total,2017Q3,1.0,VRTU,0.1844,1,Boenning Scattergood-VRTU-NASDAQ-Total
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,ATDF,0.1962,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,CDRG,0.1841,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,CFCO,0.004,1,Boenning Scattergood-CFCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,FBCO,0.0914,1,Boenning Scattergood-FBCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,G1ES,0.0081,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,GSES,0.0497,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,KCG,0.0645,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,SGMA,0.1411,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q1,1.0,UBSS,0.1277,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,ATDF,0.1778,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,CDRG,0.1975,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,CFCO,0.0074,1,Boenning Scattergood-CFCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,FBCO,0.0716,1,Boenning Scattergood-FBCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,G1ES,0.0543,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,GSES,0.0667,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,KCG,0.1062,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,SGMA,0.1111,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q2,1.0,UBSS,0.11599999999999999,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,ATDF,0.1393,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,CDRG,0.1587,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,CFCO,0.0088,1,Boenning Scattergood-CFCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,FBCO,0.0847,1,Boenning Scattergood-FBCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,G1ES,0.1429,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,GSES,0.0617,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,KCG,0.1711,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,SGMA,0.0547,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q3,1.0,UBSS,0.1093,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,ATDF,0.1013,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,CDRG,0.1818,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,CFCO,0.0209,1,Boenning Scattergood-CFCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,FBCO,0.0447,1,Boenning Scattergood-FBCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,G1ES,0.1237,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,GSES,0.0805,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,KCG,0.1684,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,SGMA,0.0477,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2014Q4,1.0,UBSS,0.1222,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,ATDF,0.1016,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,CDRG,0.1996,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,CFCO,0.0392,1,Boenning Scattergood-CFCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,FBCO,0.0071,1,Boenning Scattergood-FBCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,G1ES,0.0802,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,GSES,0.107,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,KCG,0.1765,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,SGMA,0.0802,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q1,1.0,UBSS,0.1016,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,ATDF,0.1692,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,CDRG,0.21899999999999997,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,G1ES,0.0393,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,GSES,0.1662,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,KCG,0.1903,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,SGMA,0.0498,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q2,1.0,UBSS,0.1556,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q3,1.0,ATDF,0.1911,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q3,1.0,CDRG,0.2046,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q3,1.0,G1ES,0.0656,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q3,1.0,SGMA,0.0637,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q3,1.0,UBSS,0.1641,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q4,1.0,ATDF,0.2271,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q4,1.0,CDRG,0.128,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q4,1.0,G1ES,0.1082,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q4,1.0,KCG,0.1966,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q4,1.0,SGMA,0.0579,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2015Q4,1.0,UBSS,0.1768,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q1,1.0,ATDF,0.1892,1,Boenning Scattergood-ATDF-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q1,1.0,CDRG,0.2658,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q1,1.0,KCG,0.2432,1,Boenning Scattergood-KCG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q1,1.0,SGMA,0.1982,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q1,1.0,UBSS,0.0901,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,BNYC,0.0,1,Boenning Scattergood-BNYC-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,CDRG,0.0798,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,CFCO,0.0301,1,Boenning Scattergood-CFCO-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,CITI,0.11699999999999999,1,Boenning Scattergood-CITI-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,G1ES,0.0018,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,GSES,0.1454,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,SGMA,0.0284,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,UBSS,0.1294,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q2,1.0,VRTU,0.0,1,Boenning Scattergood-VRTU-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q3,1.0,CDRG,0.1731,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q3,1.0,SGMA,0.0806,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q3,1.0,UBSS,0.0776,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2016Q3,1.0,VRTU,0.3493,1,Boenning Scattergood-VRTU-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q1,1.0,BNYC,0.0566,1,Boenning Scattergood-BNYC-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q1,1.0,CDRG,0.23399999999999999,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q1,1.0,G1ES,0.0189,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q1,1.0,SGMA,0.0868,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q1,1.0,UBSS,0.2226,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q1,1.0,VRTU,0.1321,1,Boenning Scattergood-VRTU-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q2,1.0,BNYC,0.12,1,Boenning Scattergood-BNYC-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q2,1.0,CDRG,0.392,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q2,1.0,G1ES,0.055999999999999994,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q2,1.0,SGMA,0.20800000000000002,1,Boenning Scattergood-SGMA-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q2,1.0,UBSS,0.32,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q2,1.0,VRTU,0.32,1,Boenning Scattergood-VRTU-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q3,1.0,CDRG,0.1683,1,Boenning Scattergood-CDRG-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q3,1.0,G1ES,0.0248,1,Boenning Scattergood-G1ES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q3,1.0,GSES,0.099,1,Boenning Scattergood-GSES-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q3,1.0,UBSS,0.3119,1,Boenning Scattergood-UBSS-NYSE-Limit
Boenning Scattergood,NYSE,Limit,2017Q3,1.0,VRTU,0.1386,1,Boenning Scattergood-VRTU-NYSE-Limit
Boenning Scattergood,NYSE,Market,2014Q1,1.0,ATDF,0.1375,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,CDRG,0.2044,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,CFCO,0.0049,1,Boenning Scattergood-CFCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,FBCO,0.1205,1,Boenning Scattergood-FBCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,G1ES,0.0101,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,GSES,0.0686,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,KCG,0.0829,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,SGMA,0.1736,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q1,1.0,UBSS,0.1508,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,ATDF,0.1515,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,CDRG,0.2107,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,CFCO,0.0031,1,Boenning Scattergood-CFCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,FBCO,0.095,1,Boenning Scattergood-FBCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,G1ES,0.1116,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,GSES,0.0577,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,KCG,0.1361,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,SGMA,0.0921,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q2,1.0,UBSS,0.1118,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,ATDF,0.1078,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,CDRG,0.2124,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,CFCO,0.0042,1,Boenning Scattergood-CFCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,FBCO,0.0833,1,Boenning Scattergood-FBCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,G1ES,0.1731,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,GSES,0.0682,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,KCG,0.1664,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,SGMA,0.0576,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q3,1.0,UBSS,0.1046,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,ATDF,0.0895,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,CDRG,0.2096,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,CFCO,0.0058,1,Boenning Scattergood-CFCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,FBCO,0.0351,1,Boenning Scattergood-FBCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,G1ES,0.1159,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,GSES,0.1036,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,KCG,0.2227,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,SGMA,0.0798,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2014Q4,1.0,UBSS,0.1251,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,ATDF,0.1068,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,CDRG,0.2284,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,CFCO,0.0056,1,Boenning Scattergood-CFCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,FBCO,0.0059,1,Boenning Scattergood-FBCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,G1ES,0.0881,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,GSES,0.1519,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,KCG,0.2133,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,SGMA,0.0703,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q1,1.0,UBSS,0.1204,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,ATDF,0.1216,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,CDRG,0.21899999999999997,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,G1ES,0.0531,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,GSES,0.1681,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,KCG,0.2314,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,SGMA,0.0561,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q2,1.0,UBSS,0.1365,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q3,1.0,ATDF,0.1829,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q3,1.0,CDRG,0.2204,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q3,1.0,G1ES,0.075,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q3,1.0,SGMA,0.1074,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q3,1.0,UBSS,0.1489,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q4,1.0,ATDF,0.1167,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q4,1.0,CDRG,0.2537,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q4,1.0,G1ES,0.0611,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q4,1.0,KCG,0.2008,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q4,1.0,SGMA,0.2098,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2015Q4,1.0,UBSS,0.1522,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q1,1.0,ATDF,0.0813,1,Boenning Scattergood-ATDF-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q1,1.0,CDRG,0.2998,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q1,1.0,KCG,0.2714,1,Boenning Scattergood-KCG-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q1,1.0,SGMA,0.2086,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q1,1.0,UBSS,0.1075,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,BNYC,0.0094,1,Boenning Scattergood-BNYC-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,CDRG,0.3174,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,CFCO,0.0035,1,Boenning Scattergood-CFCO-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,CITI,0.0504,1,Boenning Scattergood-CITI-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,G1ES,0.0195,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,GSES,0.0,1,Boenning Scattergood-GSES-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,SGMA,0.2317,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,UBSS,0.079,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q2,1.0,VRTU,0.0009,1,Boenning Scattergood-VRTU-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q3,1.0,CDRG,0.3106,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q3,1.0,SGMA,0.2008,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q3,1.0,UBSS,0.1236,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2016Q3,1.0,VRTU,0.3112,1,Boenning Scattergood-VRTU-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q1,1.0,BNYC,0.0599,1,Boenning Scattergood-BNYC-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q1,1.0,CDRG,0.2812,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q1,1.0,G1ES,0.0571,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q1,1.0,SGMA,0.1832,1,Boenning Scattergood-SGMA-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q1,1.0,UBSS,0.1195,1,Boenning Scattergood-UBSS-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q1,1.0,VRTU,0.2295,1,Boenning Scattergood-VRTU-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q2,1.0,BNYC,0.0643,1,Boenning Scattergood-BNYC-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q2,1.0,CDRG,0.2701,1,Boenning Scattergood-CDRG-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q2,1.0,G1ES,0.0933,1,Boenning Scattergood-G1ES-NYSE-Market
Boenning Scattergood,NYSE,Market,2017Q2,1.0,SGMA,0.2024,1,Boenning Scattergood-SGMA-NYSE-Market
